code;studierichting;titel;graad;domein;finaliteit;stage_weken;label;categorie;type;subvak;optie;uren
5PRO;preventief-onderhoud;Preventief onderhoud machines en installaties;3de graad;stem;arbeidsmarkt;4;MTC (**);basisvorming;vak;ONWAAR;ONWAAR;
5PRO;preventief-onderhoud;Preventief onderhoud machines en installaties;3de graad;stem;arbeidsmarkt;4;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;1
5PRO;preventief-onderhoud;Preventief onderhoud machines en installaties;3de graad;stem;arbeidsmarkt;4;Frans;basisvorming;vak;ONWAAR;ONWAAR;2
5PRO;preventief-onderhoud;Preventief onderhoud machines en installaties;3de graad;stem;arbeidsmarkt;4;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
5PRO;preventief-onderhoud;Preventief onderhoud machines en installaties;3de graad;stem;arbeidsmarkt;4;Preventief onderhoud machines en installaties;specifiek gedeelte;vak;ONWAAR;ONWAAR;18
5PRO;preventief-onderhoud;Preventief onderhoud machines en installaties;3de graad;stem;arbeidsmarkt;4;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;33
6PRO;preventief-onderhoud;Preventief onderhoud machines en installaties;3de graad;stem;arbeidsmarkt;4;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;ONWAAR;2
6PRO;preventief-onderhoud;Preventief onderhoud machines en installaties;3de graad;stem;arbeidsmarkt;4;PAV;basisvorming;vak;ONWAAR;ONWAAR;4
6PRO;preventief-onderhoud;Preventief onderhoud machines en installaties;3de graad;stem;arbeidsmarkt;4;STEM (*);basisvorming;vak;ONWAAR;ONWAAR;
6PRO;preventief-onderhoud;Preventief onderhoud machines en installaties;3de graad;stem;arbeidsmarkt;4;MTC (**);basisvorming;vak;ONWAAR;ONWAAR;
6PRO;preventief-onderhoud;Preventief onderhoud machines en installaties;3de graad;stem;arbeidsmarkt;4;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;1
6PRO;preventief-onderhoud;Preventief onderhoud machines en installaties;3de graad;stem;arbeidsmarkt;4;Frans;basisvorming;vak;ONWAAR;ONWAAR;2
6PRO;preventief-onderhoud;Preventief onderhoud machines en installaties;3de graad;stem;arbeidsmarkt;4;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
6PRO;preventief-onderhoud;Preventief onderhoud machines en installaties;3de graad;stem;arbeidsmarkt;4;Preventief onderhoud machines en installaties;specifiek gedeelte;vak;ONWAAR;ONWAAR;18
6PRO;preventief-onderhoud;Preventief onderhoud machines en installaties;3de graad;stem;arbeidsmarkt;4;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;33
7SCHAKEL;schakeljaar;Schakeljaar;3de graad;schakeljaar;arbeidsmarkt;;Nederlands;basisvorming;vak;ONWAAR;WAAR;6
7SCHAKEL;schakeljaar;Schakeljaar;3de graad;schakeljaar;arbeidsmarkt;;Engels;basisvorming;vak;ONWAAR;WAAR;3
7SCHAKEL;schakeljaar;Schakeljaar;3de graad;schakeljaar;arbeidsmarkt;;Frans;basisvorming;vak;ONWAAR;WAAR;4
7SCHAKEL;schakeljaar;Schakeljaar;3de graad;schakeljaar;arbeidsmarkt;;Wiskunde;basisvorming;vak;ONWAAR;WAAR;7
7SCHAKEL;schakeljaar;Schakeljaar;3de graad;schakeljaar;arbeidsmarkt;;Natuurwetenschappen;basisvorming;vak;ONWAAR;WAAR;4
7SCHAKEL;schakeljaar;Schakeljaar;3de graad;schakeljaar;arbeidsmarkt;;Economische vakken;specifiek gedeelte;vak;ONWAAR;ONWAAR;4
7SCHAKEL;schakeljaar;Schakeljaar;3de graad;schakeljaar;arbeidsmarkt;;STEM;specifiek gedeelte;vak;ONWAAR;ONWAAR;4
7SCHAKEL;schakeljaar;Schakeljaar;3de graad;schakeljaar;arbeidsmarkt;;Gedragswetenschappen;specifiek gedeelte;vak;ONWAAR;ONWAAR;4
7SCHAKEL;schakeljaar;Schakeljaar;3de graad;schakeljaar;arbeidsmarkt;;Bewegingswetenschappen;specifiek gedeelte;vak;ONWAAR;ONWAAR;4
7SCHAKEL;schakeljaar;Schakeljaar;3de graad;schakeljaar;arbeidsmarkt;;Vrije ruimte;vrije ruimte;vak;ONWAAR;ONWAAR;4
7SCHAKEL;schakeljaar;Schakeljaar;3de graad;schakeljaar;arbeidsmarkt;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;32
3SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;ONWAAR;2
3SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Aardrijkskunde;basisvorming;vak;ONWAAR;ONWAAR;0
3SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Engels;basisvorming;vak;ONWAAR;ONWAAR;2
3SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Frans;basisvorming;vak;ONWAAR;ONWAAR;2
3SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Geschiedenis;basisvorming;vak;ONWAAR;ONWAAR;1
3SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;3
3SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Wiskunde;basisvorming;vak;ONWAAR;ONWAAR;3
3SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Burgerschap;basisvorming;vak;ONWAAR;ONWAAR;1
3SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Toegepaste Informatica;basisvorming;vak;ONWAAR;ONWAAR;1
3SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Natuurwetenschappen;basisvorming;vak;ONWAAR;ONWAAR;1
3SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Artistieke expressie;basisvorming;vak;ONWAAR;ONWAAR;0
3SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Bewegingswetenschappen Toepassingen;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
3SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Bewegingswetenschappen theorie;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
3SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Individuele sporten;specifiek gedeelte;vak;ONWAAR;ONWAAR;3
3SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Interactieve sporten;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
3SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Recreatiesport en microteaching;specifiek gedeelte;vak;ONWAAR;ONWAAR;0
3SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Optie;specifiek gedeelte;vak;ONWAAR;ONWAAR;4
3SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Toegepaste Biologie;specifiek gedeelte;vak;ONWAAR;ONWAAR;1
3SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Toegepaste Psychologie;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
3SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;32
4SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;ONWAAR;2
4SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Aardrijkskunde;basisvorming;vak;ONWAAR;ONWAAR;1
4SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Engels;basisvorming;vak;ONWAAR;ONWAAR;2
4SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Frans;basisvorming;vak;ONWAAR;ONWAAR;2
4SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Geschiedenis;basisvorming;vak;ONWAAR;ONWAAR;1
4SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;3
4SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Wiskunde;basisvorming;vak;ONWAAR;ONWAAR;3
4SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Burgerschap;basisvorming;vak;ONWAAR;ONWAAR;
4SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Toegepaste Informatica;basisvorming;vak;ONWAAR;ONWAAR;
4SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Natuurwetenschappen;basisvorming;vak;ONWAAR;ONWAAR;1
4SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Artistieke expressie;basisvorming;vak;ONWAAR;ONWAAR;1
4SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Bewegingswetenschappen Toepassingen;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
4SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Bewegingswetenschappen theorie;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
4SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Individuele sporten;specifiek gedeelte;vak;ONWAAR;ONWAAR;3
4SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Interactieve sporten;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
4SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Recreatiesport en microteaching;specifiek gedeelte;vak;ONWAAR;ONWAAR;1
4SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Optie;specifiek gedeelte;vak;ONWAAR;ONWAAR;4
4SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Toegepaste Biologie;specifiek gedeelte;vak;ONWAAR;ONWAAR;1
4SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Toegepaste Psychologie;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
4SPORT;sport;Sport;2de graad;sport & topsport;dubbele finaliteit;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;32
5SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;WAAR;2
5SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Aardrijkskunde;basisvorming;vak;ONWAAR;ONWAAR;1
5SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Engels;basisvorming;vak;ONWAAR;ONWAAR;2
5SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Frans;basisvorming;vak;ONWAAR;ONWAAR;2
5SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Geschiedenis;basisvorming;vak;ONWAAR;ONWAAR;1
5SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;3
5SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Wiskunde;basisvorming;vak;ONWAAR;ONWAAR;2
5SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Natuurwetenschappen;basisvorming;vak;ONWAAR;ONWAAR;1
5SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Burgerschap;basisvorming;vak;ONWAAR;ONWAAR;0
5SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Artistieke expressie;basisvorming;vak;ONWAAR;ONWAAR;0
5SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Economie;basisvorming;vak;ONWAAR;ONWAAR;1
5SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Bewegingswetenschappen Toepassingen;specifiek gedeelte;vak;ONWAAR;ONWAAR;3
5SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Bewegingswetenschappen theorie;specifiek gedeelte;vak;ONWAAR;ONWAAR;1
5SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Individuele sporten;specifiek gedeelte;vak;ONWAAR;ONWAAR;3
5SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Interactieve sporten;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
5SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Optie - inclusief stage;specifiek gedeelte;vak;ONWAAR;ONWAAR;6
5SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Toegepaste Biologie;specifiek gedeelte;vak;ONWAAR;ONWAAR;1
5SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Toegepaste Psychologie;specifiek gedeelte;vak;ONWAAR;ONWAAR;1
5SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;32
6SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;WAAR;2
6SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Aardrijkskunde;basisvorming;vak;ONWAAR;ONWAAR;1
6SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Engels;basisvorming;vak;ONWAAR;ONWAAR;2
6SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Frans;basisvorming;vak;ONWAAR;ONWAAR;2
6SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Geschiedenis;basisvorming;vak;ONWAAR;ONWAAR;1
6SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;3
6SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Wiskunde;basisvorming;vak;ONWAAR;ONWAAR;2
6SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Natuurwetenschappen;basisvorming;vak;ONWAAR;ONWAAR;1
6SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Burgerschap;basisvorming;vak;ONWAAR;ONWAAR;1
6SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Artistieke expressie;basisvorming;vak;ONWAAR;ONWAAR;1
6SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Economie;basisvorming;vak;ONWAAR;ONWAAR;0
6SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Bewegingswetenschappen Toepassingen;specifiek gedeelte;vak;ONWAAR;ONWAAR;3
6SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Bewegingswetenschappen theorie;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
6SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Individuele sporten;specifiek gedeelte;vak;ONWAAR;ONWAAR;3
6SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Interactieve sporten;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
6SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Optie - inclusief stage;specifiek gedeelte;vak;ONWAAR;ONWAAR;6
6SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Toegepaste Biologie;specifiek gedeelte;vak;ONWAAR;ONWAAR;1
6SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Toegepaste Psychologie;specifiek gedeelte;vak;ONWAAR;ONWAAR;1
6SPORT;sportbegeleiding;Sportbegeleiding;3de graad;sport & topsport;dubbele finaliteit;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;32
5SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;ONWAAR;2
5SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;Aardrijkskunde;basisvorming;vak;ONWAAR;ONWAAR;1
5SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;Engels;basisvorming;vak;ONWAAR;ONWAAR;2
5SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;Frans;basisvorming;vak;ONWAAR;ONWAAR;3
5SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;Geschiedenis;basisvorming;vak;ONWAAR;ONWAAR;2
5SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;Nederlands (*);basisvorming;vak;ONWAAR;ONWAAR;3
5SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;Burgerschap;basisvorming;vak;ONWAAR;ONWAAR;0
5SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;Economie;basisvorming;vak;ONWAAR;ONWAAR;0
5SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;Wiskunde;specifiek gedeelte;vak;ONWAAR;ONWAAR;5
5SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;Chemie;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
5SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;Biologie;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
5SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;Fysica;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
5SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;Bewegingswetenschappen;specifiek gedeelte;header;ONWAAR;ONWAAR;
5SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;- Optie;specifiek gedeelte;vak;WAAR;ONWAAR;4
5SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;- Algemene LO (*);specifiek gedeelte;vak;WAAR;ONWAAR;2
5SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;- Theorie;specifiek gedeelte;vak;WAAR;ONWAAR;2
5SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;32
6SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;ONWAAR;2
6SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;Aardrijkskunde;basisvorming;vak;ONWAAR;ONWAAR;1
6SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;Engels;basisvorming;vak;ONWAAR;ONWAAR;2
6SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;Frans;basisvorming;vak;ONWAAR;ONWAAR;2
6SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;Geschiedenis;basisvorming;vak;ONWAAR;ONWAAR;1
6SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;Nederlands (*);basisvorming;vak;ONWAAR;ONWAAR;4
6SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;Burgerschap;basisvorming;vak;ONWAAR;ONWAAR;1
6SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;Economie;basisvorming;vak;ONWAAR;ONWAAR;1
6SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;Wiskunde;specifiek gedeelte;vak;ONWAAR;ONWAAR;4
6SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;Chemie;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
6SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;Biologie;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
6SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;Fysica;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
6SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;Bewegingswetenschappen;specifiek gedeelte;header;ONWAAR;ONWAAR;
6SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;- Optie;specifiek gedeelte;vak;WAAR;ONWAAR;4
6SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;- Algemene LO (*);specifiek gedeelte;vak;WAAR;ONWAAR;2
6SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;- Theorie;specifiek gedeelte;vak;WAAR;ONWAAR;2
6SPW;sportwetenschappen;Sportwetenschappen;3de graad;sport & topsport;doorstroom;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;32
5TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;WAAR;2
5TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Aardrijkskunde;basisvorming;vak;ONWAAR;ONWAAR;1
5TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Engels;basisvorming;vak;ONWAAR;ONWAAR;2
5TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Frans;basisvorming;vak;ONWAAR;ONWAAR;2
5TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Geschiedenis;basisvorming;vak;ONWAAR;ONWAAR;1
5TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
5TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Natuurwetenschappen;basisvorming;vak;ONWAAR;ONWAAR;1
5TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;3
5TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Wiskunde;basisvorming;vak;ONWAAR;ONWAAR;2
5TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Burgerschap;basisvorming;vak;ONWAAR;ONWAAR;1
5TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Artistieke expressie;basisvorming;vak;ONWAAR;ONWAAR;1
5TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Economie;basisvorming;vak;ONWAAR;ONWAAR;1
5TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Toerisme (15u);specifiek gedeelte;header;ONWAAR;ONWAAR;
5TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Engels;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
5TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Frans;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
5TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Toeristische geografie;specifiek gedeelte;vak;ONWAAR;ONWAAR;3
5TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Toerisme;specifiek gedeelte;vak;ONWAAR;ONWAAR;8
5TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;32
6TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;WAAR;2
6TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Aardrijkskunde;basisvorming;vak;ONWAAR;ONWAAR;1
6TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Engels;basisvorming;vak;ONWAAR;ONWAAR;2
6TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Frans;basisvorming;vak;ONWAAR;ONWAAR;2
6TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Geschiedenis;basisvorming;vak;ONWAAR;ONWAAR;1
6TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
6TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Natuurwetenschappen;basisvorming;vak;ONWAAR;ONWAAR;1
6TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;3
6TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Wiskunde;basisvorming;vak;ONWAAR;ONWAAR;2
6TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Burgerschap;basisvorming;vak;ONWAAR;ONWAAR;1
6TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Artistieke expressie;basisvorming;vak;ONWAAR;ONWAAR;1
6TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Economie;basisvorming;vak;ONWAAR;ONWAAR;1
6TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Toerisme (15u);specifiek gedeelte;header;ONWAAR;ONWAAR;
6TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Engels;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
6TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Frans;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
6TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Toeristische geografie;specifiek gedeelte;vak;ONWAAR;ONWAAR;3
6TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Toerisme;specifiek gedeelte;vak;ONWAAR;ONWAAR;6
6TOE;toerisme;Toerisme;3de graad;economie en organisatie;Doorstroom;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;28
5TOPEC;topsport-economie;Topsport economie;3de graad;sport & topsport;Doorstroom;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;WAAR;2
5TOPEC;topsport-economie;Topsport economie;3de graad;sport & topsport;Doorstroom;;Aardrijkskunde;basisvorming;vak;ONWAAR;ONWAAR;1
5TOPEC;topsport-economie;Topsport economie;3de graad;sport & topsport;Doorstroom;;Engels (*);basisvorming;vak;ONWAAR;ONWAAR;2
5TOPEC;topsport-economie;Topsport economie;3de graad;sport & topsport;Doorstroom;;Frans (*);basisvorming;vak;ONWAAR;ONWAAR;2
5TOPEC;topsport-economie;Topsport economie;3de graad;sport & topsport;Doorstroom;;Geschiedenis (incl. burgerschap) (*);basisvorming;vak;ONWAAR;ONWAAR;1
5TOPEC;topsport-economie;Topsport economie;3de graad;sport & topsport;Doorstroom;;Nederlands (*);basisvorming;vak;ONWAAR;ONWAAR;3
5TOPEC;topsport-economie;Topsport economie;3de graad;sport & topsport;Doorstroom;;Natuurwetenschappen;basisvorming;vak;ONWAAR;ONWAAR;2
